14.48636339;46.04470659;703071;Ilirija
14.48636339;46.04470659;703072;Ilirija
14.44290356;46.0369097;714011;Kozarje GD
14.44290356;46.0369097;714012;Kozarje GD
14.44306282;46.04487343;714021;Kozarje gmajna
14.44306282;46.04487343;714022;Kozarje gmajna
14.43951658;46.02942511;704061;Na Gmajnici
14.43951658;46.02942511;704062;Na Gmajnici
14.51685858;46.03861716;503013;Orlova
14.51685858;46.03861716;503014;Orlova
14.54878575;46.00643185;504071;pod Hribom
14.54878575;46.00643185;504072;pod Hribom
14.52339349;46.0358912;503021;Rakovnik
14.52339349;46.0358912;503022;Rakovnik
14.54182523;46.02066118;504022;Rudnik
14.54182523;46.02066118;504033;Rudnik
14.51393171;46.09042675;103131;Ruski car
14.51393171;46.09042675;103132;Ruski car
14.51032109;46.06945144;102041;Ljubljana stad.
14.51032109;46.06945144;102042;Ljubljana stad.
14.51759292;46.03885869;503011;Ljubljana str.
14.51759292;46.03885869;503012;Ljubljana str.
14.46589402;46.09604362;804041;Šentvid
14.46589402;46.09604362;804042;Šentvid
14.46181199;46.1088821;804101;Tabor
14.46181199;46.1088821;804102;Tabor
14.46163269;46.11802879;804141;Tacen
14.46163269;46.11802879;804142;Tacen
14.49791245;46.05285562;701011;Tivolska
14.49791245;46.05285562;701012;Tivolska
14.49342368;46.04696041;602042;Tobačna
14.52077418;46.05951268;202011;Viadukt
14.52077418;46.05951268;202012;Viadukt
14.47789121;46.04220298;703091;Vič
14.47789121;46.04220298;703092;Vič
14.44438083;46.12886806;815011;Vikrče
14.44438083;46.12886806;815012;Vikrče
14.59620044;46.03611898;404151;Zadvor
14.5965957;46.03581868;404152;Zadvor
14.48669139;46.07975381;803061;Ljubljanske brigade
14.48526178;46.08168002;803062;Ljubljanske brigade
14.6819334;45.93463516;556091;Lobček
14.68223381;45.93463516;556092;Lobček
14.37247016;46.0091613;705021;Log pri Brez.Mole
14.37247016;46.0091613;705022;Log pri Brez.Mole
14.35363849;46.00566901;705031;Log pri Brez.vas
14.35363849;46.00566901;705032;Log pri Brez.vas
14.36319541;46.07317371;725081;Log pri Polh.G.
14.36319541;46.07317371;725082;Log pri Polh.G.
14.20573922;45.9118232;707021;Logatec
14.20573922;45.9118232;707022;Logatec
14.22714809;45.91801623;706041;Logatec Krpan
14.22714809;45.91801623;706042;Logatec Krpan
14.56692153;46.15076958;105041;Loka pri Mengšu
14.56692153;46.15076958;105042;Loka pri Mengšu
14.72023122;45.92715334;556061;Luče Na Šoli
14.72023122;45.92715334;556062;Luče Na Šoli
14.40527474;46.02251784;704091;Lukovica pri Brezovici
14.40527474;46.02251784;704092;Lukovica pri Brezovici
14.78733677;45.93750036;507021;M.Hudo
14.78733677;45.93750036;507022;M.Hudo
14.71072872;45.88089417;526061;M.Ilova Gora
14.71072872;45.88089417;526062;M.Ilova Gora
14.63012601;45.88859022;546081;M.Lipljene
14.63012601;45.88859022;546082;M.Lipljene
14.64781615;45.99235782;415062;M.Lipoglav
14.61314011;45.88660812;516021;M.Ločnik/Turjaku
14.61322021;45.88619232;516022;M.Ločnik/Turjaku
14.67351212;45.93569063;526011;M.Mlačevo
14.67351212;45.93569063;526012;M.Mlačevo
14.69138432;45.8988266;526041;M.Račna
14.69136047;45.89880753;526042;M.Račna
14.67327026;45.97488891;535021;M.St.vas
14.67327026;45.97488891;535022;M.St.vas
14.62490542;45.93314881;546051;M.vas pri Grosupljem
14.62490542;45.93314881;546052;M.vas pri Grosupljem
14.59971559;45.98160697;505041;M.Vrh pri Šmarju
14.59971559;45.98160697;505042;M.Vrh pri Šmarju
14.64790598;45.99216998;415061;Mali Lipoglav
14.82129365;45.87018624;528041;Marinča vas
14.82129365;45.87018624;528042;Marinča vas
14.46432399;46.11351525;804131;Martinova
14.49715287;45.97172877;615031;Matena
14.49715287;45.97172877;615032;Matena
14.43767832;46.12345784;804071;Medno
14.43767757;46.12388011;804072;Medno
14.41417514;46.13821465;805011;Medvode
14.41417514;46.13821465;805012;Medvode
14.40650786;46.14246741;805041;Medvode
14.4102182;46.14699396;805051;Medvode na klancu
14.4102182;46.14699396;805052;Medvode na klancu
14.57135958;46.16448043;105061;Mengeš Lovec
14.57135958;46.16448043;105062;Mengeš Lovec
14.573142;46.16843696;105071;Mengeš Pavovec
14.573142;46.16843696;105072;Mengeš Pavovec
